No,SN Tyre,Reg Unit,Tanggal Pengecekan,PIC,Suhu luar ruangan,Suhu Tyre,Aktual (PSI),Remedy PSI,Kondisi,Remark
3530,ABA 210116 EKS,719,11/17/2023 8:26,ARI,28,27,110,10,,
3531,ABA 220316,ABA6101,11/17/2023 7:51,NHD,27,28,100,,,
3532,ABA 220903,ABA696,11/19/2023 9:23,OBETH PARABAK,29,40,100,,,
3533,ABA 221125,ABA6104,11/4/2023 10:15,OBETH PARABAK,28,28,135,,,
3534,ABA 220620,ABA6102,11/1/2023 8:11,JANRI RANTETAMPANG,28,33,90,15,,
3535,ABA 221010,ABA6102,11/1/2023 8:11,JANRI RANTETAMPANG,28,32,120,,,
3536,ABA 220806,ABA6102,11/1/2023 8:11,JANRI RANTETAMPANG,28,33,120,,,
3537,ABA 221015,ABA6102,11/1/2023 8:11,JANRI RANTETAMPANG,28,33,120,,,
3538,ABA 230507,ABA6102,11/1/2023 8:11,JANRI RANTETAMPANG,28,33,120,,,
3539,ABA 230508,ABA6102,11/1/2023 8:11,JANRI RANTETAMPANG,28,32,120,,,
3540,ABA 220728,ABA6102,11/1/2023 8:11,JANRI RANTETAMPANG,28,35,120,,,
3541,ABA 230502,ABA6102,11/1/2023 8:11,JANRI RANTETAMPANG,28,34,120,,,
3542,ABA 230302,ABA695,11/1/2023 9:40,JANRI RANTETAMPANG,31,43,100,15,,
3543,ABA 230301,ABA695,11/1/2023 9:40,JANRI RANTETAMPANG,31,41,100,15,,
3544,ABA 230220,ABA695,11/1/2023 9:40,JANRI RANTETAMPANG,31,42,120,,,
3545,ABA 230219,ABA695,11/1/2023 9:40,JANRI RANTETAMPANG,31,45,120,,,
3546,ABA 230412,ABA695,11/1/2023 9:40,JANRI RANTETAMPANG,31,45,120,,,
3547,ABA 230311,ABA695,11/1/2023 9:40,JANRI RANTETAMPANG,31,41,120,,,
3548,ABA 230709,ABA695,11/1/2023 9:40,JANRI RANTETAMPANG,31,45,120,,,
3549,ABA 220803,ABA695,11/1/2023 9:40,JANRI RANTETAMPANG,31,42,120,,,
3550,ABA 220902,ABA6103,11/1/2023 6:54,JANRI RANTETAMPANG,27,32,70,30,,
3551,ABA 220615,ABA6103,11/1/2023 6:54,JANRI RANTETAMPANG,27,32,95,5,,
3552,ABA 230414,ABA6103,11/1/2023 6:54,JANRI RANTETAMPANG,27,31,120,,,
3553,ABA 230503,ABA6103,11/1/2023 6:54,JANRI RANTETAMPANG,27,32,120,,,
3554,ABA 220726,ABA6103,11/1/2023 6:54,JANRI RANTETAMPANG,27,31,115,5,,
3555,ABA 230308,ABA6103,11/1/2023 6:54,JANRI RANTETAMPANG,27,33,120,,,
3556,ABA 230313,ABA6103,11/1/2023 6:54,JANRI RANTETAMPANG,27,35,120,,,
3557,ABA 230702,ABA6103,11/1/2023 6:54,JANRI RANTETAMPANG,27,35,135,,,
